Id,Label,Colour,Tags,Title,URL,Community_Python,Degree,Betweenness,Modularity_Class_Gephi
RU2652936C1,RU2652936C1,current,similar-only,Быстроходный двухосный колёсный вездеход на шинах сверхнизкого давления с комбинированной системой управления Российский патент 2018 года по МПК B62D7/14 B62D9/00 B62D55/04,https://patenton.ru/patent/RU2652936C1,487,0.000127,0.0,521
RU2652943C2,RU2652943C2,current,similar-only,УСТРОЙСТВО ДЛЯ МАШИННОГО СПОСОБА ПРИГОТОВЛЕНИЯ КОНЬКОЛЫЖНИ Российский патент 2018 года по МПК A63C1/00,https://patenton.ru/patent/RU2652943C2,377,0.000127,0.0,329
RU2653158C1,RU2653158C1,current,similar-only,ЛОКАЦИОННЫЙ ОПТИКО-ЭЛЕКТРОННЫЙ МОДУЛЬ Российский патент 2018 года по МПК G01S17/42 G02B9/00,https://patenton.ru/patent/RU2653158C1,349,0.000127,0.0,280
RU2653346C2,RU2653346C2,current,similar-only,"СПОСОБ УПРАВЛЕНИЯ ГИБРИДНОЙ СИЛОВОЙ ПЕРЕДАЧЕЙ, ТРАНСПОРТНОЕ СРЕДСТВО И ЭЛЕКТРОННОЕ УСТРОЙСТВО УПРАВЛЕНИЯ ГИБРИДНОЙ СИЛОВОЙ ПЕРЕДАЧЕЙ Российский патент 2018 года по МПК B60K1/02 B60K6/365 B60K6/40 B60K",https://patenton.ru/patent/RU2653346C2,264,0.000127,0.0,389
RU2653416C1,RU2653416C1,current,similar-only,ТЯГОВО-СЦЕПНОЕ УСТРОЙСТВО Российский патент 2018 года по МПК B60D1/00 B62D53/00 B60D1/24,https://patenton.ru/patent/RU2653416C1,143,0.000763,0.000136,413
RU2653527C1,RU2653527C1,current,similar-only,Многофункциональный комплекс для выполнения подводно-технических работ Российский патент 2018 года по МПК B63G8/00 B63C11/34,https://patenton.ru/patent/RU2653527C1,391,0.000127,0.0,489
RU2653661C1,RU2653661C1,current,similar-only,Самоходное судно-нефтемусоросборщик Российский патент 2018 года по МПК B63B35/32 E02B15/04,https://patenton.ru/patent/RU2653661C1,538,0.00089,0.000415,332
RU2653664C1,RU2653664C1,current,similar-only,СПОСОБ СНИЖЕНИЯ ГИДРОДИНАМИЧЕСКОГО СОПРОТИВЛЕНИЯ ДВИЖЕНИЮ СУДНА И УСТРОЙСТВО ДЛЯ ЕГО ОСУЩЕСТВЛЕНИЯ Российский патент 2018 года по МПК B63B1/38 B63B1/32,https://patenton.ru/patent/RU2653664C1,234,0.000508,7e-05,153
RU2653953C1,RU2653953C1,current,similar-only,БЕСПИЛОТНЫЙ ВЫСОКОСКОРОСТНОЙ ВЕРТОЛЕТ-САМОЛЕТ Российский патент 2018 года по МПК B64C27/24,https://patenton.ru/patent/RU2653953C1,44,0.000127,0.0,154
RU2653956C1,RU2653956C1,current,similar-only,Способ определения текущих координат цели в бистатическом режиме гидролокации Российский патент 2018 года по МПК G01S15/87,https://patenton.ru/patent/RU2653956C1,447,0.000127,0.0,407
RU2653977C1,RU2653977C1,current,similar-only,ВНЕДОРОЖНОЕ ТРАНСПОРТНОЕ СРЕДСТВО - РОБОТ Российский патент 2018 года по МПК B62D57/00 B64C27/08,https://patenton.ru/patent/RU2653977C1,372,0.000127,0.0,299
RU2654090C1,RU2654090C1,current,similar-only,Устройство для удаления нефти и нефтепродуктов с поверхности воды Российский патент 2018 года по МПК E02B15/04,https://patenton.ru/patent/RU2654090C1,538,0.000127,0.0,332
RU2654412C1,RU2654412C1,current,similar-only,СПОСОБ ИЗВЛЕЧЕНИЯ КОНКРЕМЕНТОВ ИЗ ЖЕЛЧНЫХ ПРОТОКОВ ПОСЛЕ РАНЕЕ ПЕРЕНЕСЕННОЙ ХОЛЕЦИСТЭКТОМИИ Российский патент 2018 года по МПК A61B17/221,https://patenton.ru/patent/RU2654412C1,370,0.000381,0.0,412
RU2654435C1,RU2654435C1,current,similar-only,ПОДВОДНЫЙ АППАРАТ-ОХОТНИК Российский патент 2018 года по МПК B63G8/00,https://patenton.ru/patent/RU2654435C1,107,0.000254,0.000698,279
RU2654437C1,RU2654437C1,current,similar-only,Сборно-разборное плавсредство и узел шарнирного соединения плавсредств Российский патент 2018 года по МПК B63B35/00,https://patenton.ru/patent/RU2654437C1,526,0.000127,0.0,240
RU2654443C1,RU2654443C1,current,similar-only,ПРИВОД ПОДЪЕМА КОВША КАРЬЕРНОГО ЭКСКАВАТОРА Российский патент 2018 года по МПК E02F3/46 B66D1/70,https://patenton.ru/patent/RU2654443C1,566,0.000127,0.0,560
RU2654557C1,RU2654557C1,current,similar-only,Способ прокладки подземного трубопровода в болотистой местности на болотах I типа Российский патент 2018 года по МПК F16L1/28,https://patenton.ru/patent/RU2654557C1,682,0.000127,0.0,521
RU2654662C1,RU2654662C1,current,similar-only,"Устройство ветродвигателя, содержащего лопастные винты разного диаметра, расположенные в параллельных вертикальных плоскостях на общей оси вращения от винта малого диаметра к следующему винту большего",https://patenton.ru/patent/RU2654662C1,340,0.000127,0.0,426
RU2654718C1,RU2654718C1,current,similar-only,СПОСОБ ВОЗВЕДЕНИЯ НАМЫВНОЙ ОГРАЖДАЮЩЕЙ ДАМБЫ Российский патент 2018 года по МПК E02B7/06,https://patenton.ru/patent/RU2654718C1,396,0.000127,0.0,590
RU2654793C1,RU2654793C1,current,similar-only,Способ производства фанеры Российский патент 2018 года по МПК B27D1/04,https://patenton.ru/patent/RU2654793C1,397,0.000127,0.0,333
RU2654856C1,RU2654856C1,current,similar-only,"СПОСОБ ПОЛУЧЕНИЯ НАНОСТРУКТУРИРОВАННОГО КОМПОЗИТНОГО МАТЕРИАЛА ДЛЯ ПОЛОЖИТЕЛЬНОГО ЭЛЕКТРОДА ЛИТИЙ-СЕРНОГО АККУМУЛЯТОРА, ПОЛОЖИТЕЛЬНЫЙ ЭЛЕКТРОД И ЛИТИЙ-СЕРНАЯ АККУМУЛЯТОРНАЯ БАТАРЕЯ Российский патент 2",https://patenton.ru/patent/RU2654856C1,495,0.000127,0.0,481
RU2654898C1,RU2654898C1,current,similar-only,РОБОТОТЕХНИЧЕСКИЙ РАЗВЕДЫВАТЕЛЬНЫЙ КОМПЛЕКС АМФИБИЙНЫЙ Российский патент 2018 года по МПК B63H1/00 B63B1/04 F41H13/00,https://patenton.ru/patent/RU2654898C1,391,0.00089,0.004382,489
RU2655191C1,RU2655191C1,current,similar-only,СПОСОБ ЭНДОВАСКУЛЯРНОЙ ХИМИОЭМБОЛИЗАЦИИ ПЕЧЕНОЧНЫХ АРТЕРИЙ Российский патент 2018 года по МПК A61M25/01,https://patenton.ru/patent/RU2655191C1,456,0.000127,0.0,417
RU2655230C1,RU2655230C1,current,parsed,ПАРАШЮТНЫЙ ТРЕНАЖЕР ДЛЯ ПОДГОТОВКИ К ПРЫЖКАМ НА ВОДУ Российский патент 2018 года по МПК B64D23/00 G09B9/10,https://patenton.ru/patent/RU2655230C1,398,0.000254,0.0,339
RU2655299C2,RU2655299C2,current,parsed,"КОМПОЗИЦИИ И СПОСОБЫ ИНГИБИРОВАНИЯ MASP-1, И/ИЛИ MASP-2, И/ИЛИ MASP-3 ДЛЯ ЛЕЧЕНИЯ ПАРОКСИЗМАЛЬНОЙ НОЧНОЙ ГЕМОГЛОБИНУРИИ Российский патент 2018 года по МПК A61K39/395 C07K16/40 A61P13/02 A61P7/00",https://patenton.ru/patent/RU2655299C2,434,0.000635,0.0,381
RU2655570C1,RU2655570C1,current,similar-only,ТРЕНАЖЕР ПОКИДАНИЯ ТОНУЩЕГО ВЕРТОЛЕТА Российский патент 2018 года по МПК G09B9/46 G09B9/00,https://patenton.ru/patent/RU2655570C1,398,0.000127,0.0,339
RU2655584C1,RU2655584C1,current,similar-only,СПАСАТЕЛЬНОЕ СРЕДСТВО Российский патент 2018 года по МПК B63C9/02,https://patenton.ru/patent/RU2655584C1,285,0.000254,0.0,229
RU2655589C1,RU2655589C1,current,similar-only,УНИВЕРСАЛЬНЫЙ ТРАНСПОРТНО-ЛОГИСТИЧЕСКИЙ КОМПЛЕКС Шумовского Российский патент 2018 года по МПК B61B1/00 B61B3/02 B61B5/00 E01B25/22,https://patenton.ru/patent/RU2655589C1,402,0.000127,0.0,338
RU2655592C1,RU2655592C1,current,similar-only,СПОСОБ И УСТРОЙСТВО ОСВЕЩЕНИЯ ПОДВОДНОЙ ОБСТАНОВКИ Российский патент 2018 года по МПК B63C11/48 B63G8/00 B63G9/00,https://patenton.ru/patent/RU2655592C1,391,0.000254,0.0,489
RU2655611C2,RU2655611C2,current,similar-only,Способ безразборной диагностики изменений технического состояния судовых рулевых устройств в результате воздействия ледовых нагрузок и устройство для его реализации Российский патент 2018 года по МПК ,https://patenton.ru/patent/RU2655611C2,399,0.000127,0.0,473
RU2655642C2,RU2655642C2,current,parsed,СПОСОБ ОБНАРУЖЕНИЯ ШУМЯЩИХ ОБЪЕКТОВ ГИДРОАКУСТИЧЕСКОЙ ПАССИВНОЙ СИСТЕМОЙ МОНИТОРИНГА Российский патент 2018 года по МПК G01S15/04,https://patenton.ru/patent/RU2655642C2,189,0.000763,1e-06,334
RU2655671C2,RU2655671C2,current,similar-only,БАТАРЕЯ ТРУБЧАТЫХ ТВЕРДООКСИДНЫХ ЭЛЕМЕНТОВ С ТОНКОСЛОЙНЫМ ЭЛЕКТРОЛИТОМ ЭЛЕКТРОХИМИЧЕСКОГО УСТРОЙСТВА И УЗЕЛ СОЕДИНЕНИЯ ТРУБЧАТЫХ ТВЕРДООКСИДНЫХ ЭЛЕМЕНТОВ В БАТАРЕЮ (ВАРИАНТЫ) Российский патент 2018 го,https://patenton.ru/patent/RU2655671C2,601,0.000127,0.0,615
RU2655786C1,RU2655786C1,current,similar-only,"АКРИЛОВЫЕ ПОЛИМЕРЫ, ПОЛУЧАЕМЫЕ ИЗ НИХ ОТВЕРЖДАЕМЫЕ ПЛЕНКООБРАЗУЮЩИЕ КОМПОЗИЦИИ, И СПОСОБ УМЕНЬШЕНИЯ НАКОПЛЕНИЯ ГРЯЗИ НА ПОДЛОЖКЕ Российский патент 2018 года по МПК C08F220/18 C08L33/08 C08L33/04 C09D2",https://patenton.ru/patent/RU2655786C1,472,0.000254,0.0,441
RU2655997C1,RU2655997C1,current,similar-only,УСТРОЙСТВО НОЧНОГО ВИДЕНИЯ Российский патент 2018 года по МПК G02B13/14 G02B13/16 G02B15/12 G02B15/14 G02B7/28 H04N5/222 H04N5/225 H04N5/232 H04N5/33,https://patenton.ru/patent/RU2655997C1,347,0.000127,0.0,371
RU2656017C2,RU2656017C2,current,similar-only,СПОСОБ ЭЛЕКТРОЛИТИЧЕСКОГО ОБОГАЩЕНИЯ ТЯЖЕЛОЙ ВОДЫ Российский патент 2018 года по МПК C01B5/02 C25B1/04 B01D59/40,https://patenton.ru/patent/RU2656017C2,405,0.000127,0.0,346
RU2656247C1,RU2656247C1,current,similar-only,Пространственно-распределенная система радиоэлектронного подавления приемных устройств потребителей глобальных навигационных спутниковых систем Российский патент 2018 года по МПК H04K3/00,https://patenton.ru/patent/RU2656247C1,404,0.000127,0.0,344
RU2656258C1,RU2656258C1,current,similar-only,БОЕВАЯ ЧАСТЬ Российский патент 2018 года по МПК F42B12/20 F42B12/32 F42B30/10,https://patenton.ru/patent/RU2656258C1,387,0.000127,0.0,316
RU2656402C1,RU2656402C1,current,similar-only,СИСТЕМА ПРИГОТОВЛЕНИЯ РАБОЧЕЙ ЖИДКОСТИ ПРЕПАРАТОВ ПРОТРАВЛИВАТЕЛЯ СЕМЯН Российский патент 2018 года по МПК A01C1/06,https://patenton.ru/patent/RU2656402C1,442,0.000127,0.0,395
RU2656714C2,RU2656714C2,current,similar-only,НАГОЛОВНОЕ УСТРОЙСТВО ОТОБРАЖЕНИЯ И СПОСОБ УПРАВЛЕНИЯ НАГОЛОВНЫМ УСТРОЙСТВОМ ОТОБРАЖЕНИЯ Российский патент 2018 года по МПК H04N13/00 G09B19/10 G09G5/00,https://patenton.ru/patent/RU2656714C2,375,0.000127,0.0,326
RU2656742C1,RU2656742C1,current,similar-only,"СКОРОСТНАЯ АВТОНОМНАЯ ТРАНСПОРТНАЯ СИСТЕМА ПОДВЕСНОГО ТИПА ""СТРАУС"" Шумовского Российский патент 2018 года по МПК B61B1/00 B61B3/02 B61B5/00 E01B25/22",https://patenton.ru/patent/RU2656742C1,402,0.000127,0.0,338
RU2656745C1,RU2656745C1,current,similar-only,Пассивный успокоитель качки плавающего средства Российский патент 2018 года по МПК B63B39/03,https://patenton.ru/patent/RU2656745C1,359,0.000127,0.0,157
RU2656999C1,RU2656999C1,current,similar-only,МНОГОДВИГАТЕЛЬНЫЙ ПРИВОД ПОВОРОТНОЙ ПЛАТФОРМЫ Российский патент 2018 года по МПК H02P6/00 H02P6/04 H02P6/16,https://patenton.ru/patent/RU2656999C1,242,0.000127,0.0,176
RU2657084C2,RU2657084C2,current,similar-only,Фотосенсибилизатор для солнечных элементов Российский патент 2018 года по МПК C09K9/02 C07C229/34 C07C229/38 C07C229/52 C07C229/60 H01G9/20,https://patenton.ru/patent/RU2657084C2,303,0.000127,0.0,236
RU2657143C1,RU2657143C1,current,parsed,Система дистанционной остановки транспортных средств Российский патент 2018 года по МПК B60R25/04 G08G1/00 F41H13/00,https://patenton.ru/patent/RU2657143C1,400,0.000763,0.0,335
RU2657155C1,RU2657155C1,current,similar-only,СПАСАТЕЛЬНОЕ СУДНО НА ВОЗДУШНОЙ ПОДУШКЕ Российский патент 2018 года по МПК B60V1/18 B60V3/06 B63B3/68 B63B29/02 F16F7/08 F16F1/362,https://patenton.ru/patent/RU2657155C1,359,0.000127,0.0,489
RU2657216C1,RU2657216C1,current,similar-only,ДВУХСТОРОННЕЕ ИГРУШЕЧНОЕ ТРАНСПОРТНОЕ СРЕДСТВО Российский патент 2018 года по МПК A63H17/00,https://patenton.ru/patent/RU2657216C1,487,0.000127,0.0,521
RU2657298C2,RU2657298C2,current,similar-only,КОМПОЗИЦИИ ОГНЕСТОЙКИХ ЭПОКСИДНЫХ СМОЛ И ИХ ИСПОЛЬЗОВАНИЕ Российский патент 2018 года по МПК C08J5/24 C08L63/00 C08K3/00 C08K5/00 C08G59/40,https://patenton.ru/patent/RU2657298C2,304,0.000127,0.0,345
RU2657593C2,RU2657593C2,current,similar-only,СПОСОБ И УСТРОЙСТВО ПРОТИВОТОРПЕДНОЙ ЗАЩИТЫ НАДВОДНОГО КОРАБЛЯ Российский патент 2018 года по МПК B63G6/00 B63G9/02 F42B21/00,https://patenton.ru/patent/RU2657593C2,449,0.000127,0.0,409
RU2657605C2,RU2657605C2,current,similar-only,СРЕДСТВО СПАСАНИЯ ПОДВОДНИКА И СПОСОБ ЕГО ПОДЪЕМА НА ПОВЕРХНОСТЬ Российский патент 2018 года по МПК B63G8/41 B63C11/00,https://patenton.ru/patent/RU2657605C2,479,0.000127,0.0,453
RU2657620C1,RU2657620C1,current,similar-only,СПАСАТЕЛЬНОЕ СУДНО НА ВОЗДУШНОЙ ПОДУШКЕ Российский патент 2018 года по МПК B60V1/18 B63B3/68 B63B29/02 F16F3/04 F16F1/04,https://patenton.ru/patent/RU2657620C1,359,0.000127,0.0,489
RU2657628C1,RU2657628C1,current,similar-only,АМФИБИЙНЫЙ ТРАНСПОРТНЫЙ АППАРАТ ДЛЯ ЭВАКУАЦИИ ПОСТРАДАВШИХ В ЧРЕЗВЫЧАЙНЫХ СИТУАЦИЯХ РЕГИОНАЛЬНОГО МАСШТАБА Российский патент 2018 года по МПК B60V3/08 B60F5/02 B63B29/02 B63B3/68 F16F3/04 F16F1/04,https://patenton.ru/patent/RU2657628C1,450,0.000127,0.0,410
RU2657649C1,RU2657649C1,current,similar-only,САМОЛЕТ Российский патент 2018 года по МПК B64C1/32 B64D17/80,https://patenton.ru/patent/RU2657649C1,363,0.000127,0.0,291
RU2657655C1,RU2657655C1,current,parsed,ТЯГОВО-СЦЕПНОЕ УСТРОЙСТВО ГУСЕНИЧНОЙ ИЛИ КОЛЕСНОЙ МАШИНЫ Российский патент 2018 года по МПК B60D1/36 B62D53/04 B60D1/00,https://patenton.ru/patent/RU2657655C1,143,0.000763,0.000123,413
RU2657662C1,RU2657662C1,current,parsed,ТРАНСПОРТНЫЙ КОНДИЦИОНЕР Российский патент 2018 года по МПК B60H1/00,https://patenton.ru/patent/RU2657662C1,401,0.00089,2e-06,336
RU2657696C2,RU2657696C2,current,similar-only,Стабилизированный корпус однокорпусного килевого парусного/парусно-моторного судна с подводными крыльями Российский патент 2018 года по МПК B63B1/04 B63H9/04 B63B1/26 B63B1/32 B63B1/40 B63B39/00 B63B4,https://patenton.ru/patent/RU2657696C2,163,0.000381,1.1e-05,112
RU2657708C1,RU2657708C1,current,similar-only,Тренажерный комплекс для подготовки судоводителей Российский патент 2018 года по МПК G09B9/00,https://patenton.ru/patent/RU2657708C1,285,0.000254,0.000908,229
RU2657726C1,RU2657726C1,current,similar-only,СПОСОБ РАЗРУШЕНИЯ ЛЕДЯНОГО ПОКРОВА СУДНОМ НА СЖАТОМ ПНЕВМОПОТОКЕ Российский патент 2018 года по МПК B63B35/08 B60V3/06 E02B15/02,https://patenton.ru/patent/RU2657726C1,234,0.000127,0.0,247
RU2657736C1,RU2657736C1,current,similar-only,СПОСОБ ПРИГОТОВЛЕНИЯ СЫРОКОПЧЁНОЙ РЫБНОЙ КОЛБАСЫ Российский патент 2018 года по МПК A23L17/00,https://patenton.ru/patent/RU2657736C1,316,0.000127,0.0,337
RU2658120C1,RU2658120C1,current,similar-only,МНОГОЦЕЛЕВОЙ МНОГОПОЛОСНЫЙ ЛАЗЕРНЫЙ ИЗМЕРИТЕЛЬ ПАРАМЕТРОВ ДВИЖЕНИЯ ТРАНСПОРТА С ВИДЕОФИКСАЦИЕЙ Российский патент 2018 года по МПК G08G1/54 G08G1/52,https://patenton.ru/patent/RU2658120C1,538,0.000127,0.0,332
RU2658228C1,RU2658228C1,current,similar-only,ЗАМОК ЗАЖИГАНИЯ Российский патент 2018 года по МПК B60R25/21,https://patenton.ru/patent/RU2658228C1,186,0.000127,0.0,399
RU2658356C1,RU2658356C1,current,similar-only,УСТРОЙСТВО ДЛЯ РЕГУЛИРОВАНИЯ ГИДРАВЛИЧЕСКОЙ СТРУКТУРЫ ПОТОКА ВОДЫ НА ВОДОЗАБОРНЫХ СООРУЖЕНИЯХ Российский патент 2018 года по МПК E02B9/04 E02B5/08,https://patenton.ru/patent/RU2658356C1,156,0.000127,0.0,604
RU2658517C2,RU2658517C2,current,similar-only,Разведывательно-огневой комплекс вооружения БМОП Российский патент 2018 года по МПК F41H7/02,https://patenton.ru/patent/RU2658517C2,389,0.000381,3e-06,445
RU2658545C1,RU2658545C1,current,similar-only,ЭКРАНОПЛАН - НОСИТЕЛЬ ТРАНСПОРТНЫХ СРЕДСТВ Российский патент 2018 года по МПК B60V1/08 B64D3/00 B64C39/02,https://patenton.ru/patent/RU2658545C1,496,0.001398,0.000763,153
RU2658684C1,RU2658684C1,current,similar-only,Мультиагентная робототехническая система Российский патент 2018 года по МПК B25J5/00,https://patenton.ru/patent/RU2658684C1,487,0.000127,0.0,521
RU2658739C1,RU2658739C1,current,similar-only,ПАЛУБНЫЙ ВЕРТОЛЕТ-САМОЛЕТ-АМФИБИЯ Российский патент 2018 года по МПК B64C27/24 B64C37/00,https://patenton.ru/patent/RU2658739C1,496,0.000127,0.0,288
RU2659100C1,RU2659100C1,current,similar-only,"Способ формирования и применения широкомасштабной радиогидроакустической системы мониторинга, распознавания и классификации полей, генерируемых источниками в морской среде Российский патент 2018 года ",https://patenton.ru/patent/RU2659100C1,369,0.000254,0.0,369
RU2659105C1,RU2659105C1,current,similar-only,"Широкомасштабная радиогидроакустическая система мониторинга, распознавания и классификации полей, генерируемых источниками в морской среде Российский патент 2018 года по МПК G01H3/00",https://patenton.ru/patent/RU2659105C1,369,0.000254,0.0,369
RU2659159C1,RU2659159C1,current,similar-only,СПОСОБ И СИСТЕМА ПЕРЕНОСА ТЕКУЧИХ СРЕД МЕЖДУ ПЕРВЫМ СУДНОМ И ВТОРЫМ СУДНОМ Российский патент 2018 года по МПК B63B27/34,https://patenton.ru/patent/RU2659159C1,260,0.000127,0.0,162
RU2659189C2,RU2659189C2,current,similar-only,"СИСТЕМА И СПОСОБ УДЕРЖАНИЯ ЛОДОК, НАХОДЯЩИХСЯ НА ПЛАВУ В ВОДОЕМЕ, ПОСЛЕ ИХ СПУСКА И/ИЛИ ПЕРЕД ИХ ПОДЪЕМОМ Российский патент 2018 года по МПК B63C1/04 B63B21/00 B63G8/00",https://patenton.ru/patent/RU2659189C2,260,0.000127,0.0,162
RU2659287C1,RU2659287C1,current,similar-only,СПОСОБ МОНТАЖА ЭСТАКАДЫ НА ВИНТОВЫХ СВАЯХ Российский патент 2018 года по МПК E01D21/06,https://patenton.ru/patent/RU2659287C1,487,0.000508,0.00071,564
RU2659299C1,RU2659299C1,current,similar-only,СПОСОБ И СИСТЕМА НАВИГАЦИИ ПОДВОДНЫХ ОБЪЕКТОВ Российский патент 2018 года по МПК G01S3/80,https://patenton.ru/patent/RU2659299C1,285,0.000127,0.0,229
RU2659314C2,RU2659314C2,current,parsed,СИСТЕМА ОХРАНЫ ВОДНОГО РАЙОНА Российский патент 2018 года по МПК B63G5/00,https://patenton.ru/patent/RU2659314C2,391,0.000763,0.001187,489
RU2659367C1,RU2659367C1,current,similar-only,РЕВЕРСИВНО-РУЛЕВОЕ УСТРОЙСТВО ВОДОМЕТНОГО ДВИЖИТЕЛЯ Российский патент 2018 года по МПК B63H11/11,https://patenton.ru/patent/RU2659367C1,211,0.000127,0.0,276
RU2659546C1,RU2659546C1,current,similar-only,ТЕРМОСТОЙКИЙ СПЛАВ НА ОСНОВЕ АЛЮМИНИЯ Российский патент 2018 года по МПК C22C21/00 C22F1/04,https://patenton.ru/patent/RU2659546C1,414,0.000127,0.0,476
RU2659609C2,RU2659609C2,current,similar-only,"КОСМИЧЕСКАЯ ТРАНСПОРТНАЯ СИСТЕМА НА БАЗЕ СЕМЕЙСТВА РАКЕТ-НОСИТЕЛЕЙ ЛЕГКОГО, СРЕДНЕГО И ТЯЖЕЛОГО КЛАССОВ С ВОЗДУШНЫМ СТАРТОМ РАКЕТ КОСМИЧЕСКОГО НАЗНАЧЕНИЯ С БОРТА ЭКРАНОЛЕТА И СПОСОБ ЕЕ ФУНКЦИОНИРОВАНИ",https://patenton.ru/patent/RU2659609C2,134,0.000127,0.0,358
RU2659634C2,RU2659634C2,current,similar-only,СИСТЕМА ДВИГАТЕЛЯ И СПОСОБ ДЛЯ ДВИГАТЕЛЯ (ВАРИАНТЫ) Российский патент 2018 года по МПК F01M13/02 F02M25/08 F02M35/10,https://patenton.ru/patent/RU2659634C2,416,0.000127,0.0,360
RU2659718C1,RU2659718C1,current,similar-only,ВОДНЫЕ ЛЫЖИ ДЛЯ ВОДНОГО БИАТЛОНА Российский патент 2018 года по МПК B63B35/81,https://patenton.ru/patent/RU2659718C1,512,0.000127,0.0,515
RU2659770C1,RU2659770C1,current,similar-only,Ледокольное судно Российский патент 2018 года по МПК B63B1/06 B63B35/08,https://patenton.ru/patent/RU2659770C1,359,0.000127,0.0,157
RU2659916C1,RU2659916C1,current,similar-only,КОЛЕСО Российский патент 2018 года по МПК B60C5/22,https://patenton.ru/patent/RU2659916C1,487,0.000127,0.0,521
RU2660193C1,RU2660193C1,current,similar-only,Система управления движением судна с дублированием каналов курса и резервным управлением по курсу Российский патент 2018 года по МПК B63H25/04,https://patenton.ru/patent/RU2660193C1,197,0.000127,0.0,216
RU2660311C1,RU2660311C1,current,similar-only,ГОРИЗОНТАЛЬНО-РАЗВИТАЯ РАДИОГИДРОАКУСТИЧЕСКАЯ СИСТЕМА МОНИТОРИНГА ГИДРОФИЗИЧЕСКИХ И ГЕОФИЗИЧЕСКИХ ПОЛЕЙ ОБЪЕКТОВ И МОРСКОЙ СРЕДЫ Российский патент 2018 года по МПК G01H3/00,https://patenton.ru/patent/RU2660311C1,369,0.000127,0.0,369
RU2660385C1,RU2660385C1,current,similar-only,Сканирующая линзовая антенна Российский патент 2018 года по МПК H01Q3/24,https://patenton.ru/patent/RU2660385C1,490,0.000127,0.0,468
RU2660962C1,RU2660962C1,current,similar-only,"ИГРУШЕЧНЫЙ СТРОИТЕЛЬНЫЙ КОНСТРУКТОР ""СКОРОСТНАЯ ТРАНСПОРТНАЯ СИСТЕМА ПОДВЕСНОГО ТИПА ""СТРАУС"" Шумовского"" И КОМПЛЕКТЫ ДЕТАЛЕЙ ДЛЯ НЕГО Российский патент 2018 года по МПК A63H33/04 A63H21/02",https://patenton.ru/patent/RU2660962C1,402,0.000127,0.0,338
RU2660997C2,RU2660997C2,current,similar-only,СПОСОБ ПРИМЕНЕНИЯ КОРОНАРНОЙ ТЕХНИКИ ПРИ ПРОВЕДЕНИИ ТРАНСЪЮГУЛЯРНОГО ВНУТРИПЕЧЕНОЧНОГО ПОРТОСИСТЕМНОГО ШУНТИРОВАНИЯ (ТИПС) Российский патент 2018 года по МПК A61B17/00,https://patenton.ru/patent/RU2660997C2,353,0.000127,0.0,479
RU2661271C2,RU2661271C2,current,similar-only,ДВИЖИТЕЛЬНО-РУЛЕВОЙ КОМПЛЕКС СУДНА Российский патент 2018 года по МПК B63H1/00 B63H25/00,https://patenton.ru/patent/RU2661271C2,340,0.000127,0.0,426
RU2661316C1,RU2661316C1,current,parsed,"ИГРУШЕЧНАЯ МАГИСТРАЛЬНАЯ ТРАССА ДЛЯ ""СКОРОСТНОЙ ТРАНСПОРТНОЙ СИСТЕМЫ ПОДВЕСНОГО ТИПА ""СТРАУС"" Шумовского"" Российский патент 2018 года по МПК A63H21/02",https://patenton.ru/patent/RU2661316C1,402,0.001017,0.0,338
RU2661379C1,RU2661379C1,current,similar-only,БЕСПИЛОТНЫЙ САМОЛЕТ - АМФИБИЯ Российский патент 2018 года по МПК B64C35/00 B64C25/66,https://patenton.ru/patent/RU2661379C1,359,0.00089,0.00032,552
RU2661995C2,RU2661995C2,current,similar-only,СПОСОБ И СИСТЕМА ДЛЯ ПРЕДОТВРАЩЕНИЯ ОБРАСТАНИЯ ПОВЕРХНОСТЕЙ Российский патент 2018 года по МПК B08B17/02 B63B59/04,https://patenton.ru/patent/RU2661995C2,420,0.000127,0.0,437
RU2662052C2,RU2662052C2,current,similar-only,ПОЛНЫЙ АКУСТИЧЕСКИЙ РУПОР И СПОСОБ ЕГО ИЗГОТОВЛЕНИЯ Российский патент 2018 года по МПК H04R1/28,https://patenton.ru/patent/RU2662052C2,276,0.000127,0.0,209
RU2662302C1,RU2662302C1,current,similar-only,ТРЕНАЖЕР СПАСАТЕЛЬНОГО ВЕРТОЛЕТА Российский патент 2018 года по МПК G09B9/46,https://patenton.ru/patent/RU2662302C1,398,0.000127,0.0,339
RU2662303C1,RU2662303C1,current,parsed,"Комплексная сигнальная аварийно-спасательная система ""Надежда"" (варианты) Российский патент 2018 года по МПК B63C9/20 B63C9/00",https://patenton.ru/patent/RU2662303C1,234,0.000635,0.000453,247
RU2662311C1,RU2662311C1,current,similar-only,Трансформируемый самолет-амфибия вертикального взлета и посадки Российский патент 2018 года по МПК B60F5/02,https://patenton.ru/patent/RU2662311C1,86,0.000381,0.0,288
RU2662323C1,RU2662323C1,current,similar-only,СПОСОБ ПОИСКА ПОДВОДНЫХ ОБЪЕКТОВ ПОДО ЛЬДОМ И УСТРОЙСТВО ДЛЯ ЕГО ОСУЩЕСТВЛЕНИЯ Российский патент 2018 года по МПК B63G5/00 B63G6/00,https://patenton.ru/patent/RU2662323C1,391,0.000127,0.0,489
